,TS_OX1_RS,TS_OX1_SM,TS_OX1_SCM,TS_OX1_IM
2275,-23472.687277299112,-15560.2928084062,-15106.003181335796,-14969.09810750099
2276,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15205.040052871844
2277,-23472.687277299112,-15560.2928084062,-15106.003181335796,-14969.09810750099
2278,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.18531307235
2279,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15468.384707015424
2280,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.11867374168
2281,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741685
2282,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.11867374168
2283,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2284,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2285,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2286,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2287,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2288,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2289,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2290,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2291,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072354
2292,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2293,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2294,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2295,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2296,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2297,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2298,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.11867374168
2299,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15481.118673741676
2300,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072358
2301,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072358
2302,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072358
2303,-23472.687277299112,-15560.2928084062,-15106.003181335796,-15233.185313072358
2304,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2305,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2306,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2307,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2308,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2309,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2310,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2311,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2312,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2313,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2314,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2315,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2316,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2317,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2318,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2319,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2320,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2321,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2322,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2323,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2324,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2325,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2326,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2327,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2328,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2329,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2330,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2331,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2332,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2333,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2334,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2335,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2336,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2337,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2338,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2339,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2340,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2341,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2342,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2343,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2344,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2345,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2346,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2347,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2348,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741683
2349,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741683
2350,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2351,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2352,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2353,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2354,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2355,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2356,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2357,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2358,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15233.185313072358
2359,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2360,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2361,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2362,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2363,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2364,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2365,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2366,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2367,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2368,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2369,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2370,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2371,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2372,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2373,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2374,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2375,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2376,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2377,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2378,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2379,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2380,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2381,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2382,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2383,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2384,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2385,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15673.31611673381
2386,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2387,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2388,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2389,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741687
2390,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2391,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2392,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2393,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2394,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2395,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2396,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2397,-23615.22315576693,-15560.2928084062,-15106.003181335796,-15481.118673741685
2398,-23615.22315576693,-15560.2928084062,-15106.003181335796,-15481.118673741685
2399,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2400,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741685
2401,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741687
2402,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15481.118673741687
2403,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579343
2404,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2405,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2406,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2407,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579343
2408,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2409,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2410,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2411,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2412,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2413,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2414,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2415,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2416,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2417,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2418,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2419,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2420,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2421,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2422,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2423,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2424,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2425,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2426,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2427,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.521413579349
2428,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2429,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2430,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2431,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2432,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2433,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2434,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2435,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2436,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2437,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2438,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2439,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2440,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2441,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2442,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2443,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2444,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2445,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2446,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2447,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2448,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2449,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2450,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2451,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2452,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2453,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2454,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2455,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2456,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2457,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2458,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2459,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2460,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2461,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2462,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2463,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2464,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2465,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2466,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2467,-23614.285068674282,-15560.2928084062,-15106.003181335796,-15871.52141357935
2468,-23614.290966499517,-15560.2928084062,-15106.003181335796,-15871.52141357935
2469,-23614.290966499517,-15560.2928084062,-15106.003181335796,-15871.52141357935
2470,-23614.290966499517,-15560.2928084062,-15106.003181335796,-15871.52141357935
2471,-23614.290966499517,-15560.2928084062,-15106.003181335796,-15871.52141357935
2472,-23735.11854632694,-15560.2928084062,-15106.003181335796,-15871.52141357935
2473,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2474,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2475,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2476,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2477,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2478,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2479,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2480,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2481,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2482,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2483,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2484,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2485,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2486,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2487,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2488,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2489,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2490,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2491,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2492,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2493,-23735.27403198028,-15560.2928084062,-15106.003181335796,-15871.52141357935
2494,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2495,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2496,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2497,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2498,-23735.230065021602,-15560.2928084062,-15106.003181335796,-15871.52141357935
2499,-23735.230065021602,-15560.2928084062,-15106.003181335796,-15871.52141357935
2500,-23735.230065021602,-15560.2928084062,-15106.003181335796,-15871.52141357935
2501,-23735.230065021602,-15560.2928084062,-15106.003181335796,-15871.52141357935
2502,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2503,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2504,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2505,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2506,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2507,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2508,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2509,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2510,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2511,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2512,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2513,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2514,-23735.124444152174,-15560.2928084062,-15106.003181335796,-15871.52141357935
2515,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2516,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2517,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2518,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2519,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2520,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2521,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2522,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2523,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2524,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2525,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2526,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2527,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2528,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2529,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2530,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2531,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2532,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2533,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2534,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2535,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2536,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2537,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2538,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2539,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2540,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2541,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2542,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2543,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2544,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2545,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2546,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2547,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2548,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2549,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2550,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2551,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2552,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2553,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2554,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2555,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2556,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2557,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2558,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2559,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2560,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2561,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2562,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2563,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2564,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2565,-23816.5240879685,-15560.2928084062,-15106.003181335796,-15871.52141357935
2566,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2567,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2568,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2569,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2570,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2571,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2572,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2573,-23816.552882069118,-15560.2928084062,-15106.003181335796,-15871.52141357935
2574,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2575,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2576,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2577,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2578,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2579,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2580,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2581,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2582,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2583,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2584,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2585,-23816.536651548988,-15560.2928084062,-15106.003181335796,-15871.52141357935
2586,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2587,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2588,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2589,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2590,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2591,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2592,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2593,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2594,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2595,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2596,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2597,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2598,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2599,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2600,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2601,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2602,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2603,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2604,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2605,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2606,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2607,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2608,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2609,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2610,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2611,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2612,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2613,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2614,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2615,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2616,-23910.11512430372,-15560.2928084062,-15106.003181335796,-15871.52141357935
2617,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2618,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2619,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2620,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2621,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2622,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2623,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2624,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2625,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2626,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2627,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2628,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2629,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2630,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
2631,-23910.145865037084,-15560.2928084062,-15106.003181335796,-15871.52141357935
